577	8.646654e-001	8.646648e-001	8.646645e-001
579	8.646651e-001	8.646648e-001	8.646645e-001
581	8.646653e-001	8.646649e-001	8.646649e-001
583	8.646655e-001	8.646652e-001	8.646646e-001
585	8.646654e-001	8.646648e-001	8.646649e-001
587	8.646662e-001	8.646643e-001	8.646645e-001
589	8.646664e-001	8.646655e-001	8.646646e-001
591	8.646654e-001	8.646649e-001	8.646648e-001
593	8.646653e-001	8.646647e-001	8.646647e-001
595	8.646654e-001	8.646652e-001	8.646650e-001
597	8.646657e-001	8.646647e-001	8.646645e-001
599	8.646651e-001	8.646644e-001	8.646648e-001
601	8.646659e-001	8.646653e-001	8.646647e-001
603	8.646655e-001	8.646647e-001	8.646649e-001
605	8.646650e-001	8.646646e-001	8.646651e-001
607	8.646655e-001	8.646643e-001	8.646645e-001
609	8.646655e-001	8.646648e-001	8.646646e-001
611	8.646656e-001	8.646643e-001	8.646649e-001
613	8.646652e-001	8.646647e-001	8.646648e-001
615	8.646659e-001	8.646643e-001	8.646649e-001
617	8.646653e-001	8.646644e-001	8.646648e-001
619	8.646654e-001	8.646641e-001	8.646644e-001
621	8.646654e-001	8.646653e-001	8.646648e-001
623	8.646651e-001	8.646646e-001	8.646646e-001
625	8.646656e-001	8.646656e-001	8.646644e-001
627	8.646649e-001	8.646646e-001	8.646646e-001
629	8.646661e-001	8.646642e-001	8.646648e-001
631	8.646650e-001	8.646653e-001	8.646643e-001
633	8.646656e-001	8.646650e-001	8.646646e-001
635	8.646650e-001	8.646651e-001	8.646639e-001
637	8.646654e-001	8.646644e-001	8.646651e-001
639	8.646656e-001	8.646646e-001	8.646646e-001
641	8.646656e-001	8.646654e-001	8.646642e-001
643	8.646654e-001	8.646647e-001	8.646646e-001
645	8.646657e-001	8.646645e-001	8.646649e-001
647	8.646656e-001	8.646646e-001	8.646646e-001
649	8.646653e-001	8.646647e-001	8.646649e-001
651	8.646648e-001	8.646644e-001	8.646649e-001
653	8.646652e-001	8.646646e-001	8.646652e-001
655	8.646658e-001	8.646653e-001	8.646647e-001
657	8.646652e-001	8.646644e-001	8.646646e-001
659	8.646655e-001	8.646648e-001	8.646654e-001
661	8.646657e-001	8.646653e-001	8.646656e-001
663	8.646647e-001	8.646646e-001	8.646652e-001
665	8.646656e-001	8.646652e-001	8.646650e-001
667	8.646654e-001	8.646644e-001	8.646649e-001
669	8.646653e-001	8.646651e-001	8.646646e-001
671	8.646655e-001	8.646649e-001	8.646650e-001
673	8.646657e-001	8.646643e-001	8.646648e-001
675	8.646656e-001	8.646641e-001	8.646649e-001
677	8.646647e-001	8.646649e-001	8.646652e-001
679	8.646650e-001	8.646648e-001	8.646650e-001
681	8.646653e-001	8.646650e-001	8.646643e-001
683	8.646654e-001	8.646641e-001	8.646651e-001
685	8.646659e-001	8.646649e-001	8.646647e-001
687	8.646652e-001	8.646648e-001	8.646644e-001
689	8.646652e-001	8.646645e-001	8.646652e-001
691	8.646652e-001	8.646650e-001	8.646652e-001
693	8.646646e-001	8.646650e-001	8.646645e-001
695	8.646657e-001	8.646645e-001	8.646640e-001
697	8.646654e-001	8.646657e-001	8.646649e-001
699	8.646653e-001	8.646651e-001	8.646647e-001
701	8.646653e-001	8.646652e-001	8.646653e-001
703	8.646656e-001	8.646649e-001	8.646646e-001
705	8.646655e-001	8.646644e-001	8.646640e-001
707	8.646654e-001	8.646648e-001	8.646645e-001
709	8.646653e-001	8.646648e-001	8.646644e-001
711	8.646654e-001	8.646652e-001	8.646650e-001
713	8.646652e-001	8.646641e-001	8.646652e-001
715	8.646650e-001	8.646653e-001	8.646647e-001
717	8.646662e-001	8.646646e-001	8.646643e-001
719	8.646654e-001	8.646646e-001	8.646641e-001
721	8.646652e-001	8.646645e-001	8.646640e-001
723	8.646646e-001	8.646648e-001	8.646639e-001
725	8.646647e-001	8.646654e-001	8.646644e-001
727	8.646653e-001	8.646651e-001	8.646653e-001
729	8.646654e-001	8.646644e-001	8.646649e-001
731	8.646650e-001	8.646652e-001	8.646647e-001
733	8.646646e-001	8.646644e-001	8.646647e-001
735	8.646653e-001	8.646649e-001	8.646647e-001
737	8.646659e-001	8.646650e-001	8.646652e-001
739	8.646646e-001	8.646651e-001	8.646654e-001
741	8.646656e-001	8.646653e-001	8.646647e-001
743	8.646649e-001	8.646643e-001	8.646648e-001
745	8.646651e-001	8.646653e-001	8.646644e-001
747	8.646650e-001	8.646646e-001	8.646654e-001
749	8.646650e-001	8.646643e-001	8.646644e-001
751	8.646648e-001	8.646646e-001	8.646644e-001
753	8.646652e-001	8.646649e-001	8.646646e-001
755	8.646648e-001	8.646643e-001	8.646650e-001
757	8.646650e-001	8.646647e-001	8.646647e-001
759	8.646656e-001	8.646651e-001	8.646649e-001
761	8.646649e-001	8.646646e-001	8.646653e-001
763	8.646654e-001	8.646650e-001	8.646651e-001
765	8.646653e-001	8.646651e-001	8.646647e-001
767	8.646657e-001	8.646649e-001	8.646648e-001
769	8.646656e-001	8.646648e-001	8.646644e-001
771	8.646650e-001	8.646642e-001	8.646650e-001
773	8.646651e-001	8.646646e-001	8.646649e-001
775	8.646654e-001	8.646650e-001	8.646649e-001
777	8.646653e-001	8.646650e-001	8.646645e-001
779	8.646646e-001	8.646651e-001	8.646648e-001
781	8.646655e-001	8.646646e-001	8.646650e-001
783	8.646654e-001	8.646644e-001	8.646643e-001
785	8.646656e-001	8.646644e-001	8.646646e-001
787	8.646653e-001	8.646644e-001	8.646650e-001
789	8.646650e-001	8.646649e-001	8.646649e-001
791	8.646653e-001	8.646641e-001	8.646641e-001
793	8.646654e-001	8.646652e-001	8.646649e-001
795	8.646654e-001	8.646649e-001	8.646651e-001
797	8.646651e-001	8.646651e-001	8.646651e-001
799	8.646647e-001	8.646647e-001	8.646653e-001
801	8.646643e-001	8.646642e-001	8.646638e-001
803	8.646655e-001	8.646649e-001	8.646655e-001
805	8.646649e-001	8.646648e-001	8.646653e-001
807	8.646646e-001	8.646652e-001	8.646641e-001
809	8.646651e-001	8.646644e-001	8.646652e-001
811	8.646657e-001	8.646647e-001	8.646649e-001
813	8.646652e-001	8.646650e-001	8.646646e-001
815	8.646654e-001	8.646639e-001	8.646652e-001
817	8.646654e-001	8.646643e-001	8.646648e-001
819	8.646650e-001	8.646643e-001	8.646659e-001
821	8.646649e-001	8.646653e-001	8.646649e-001
823	8.646648e-001	8.646649e-001	8.646642e-001
825	8.646650e-001	8.646649e-001	8.646647e-001
827	8.646649e-001	8.646656e-001	8.646643e-001
829	8.646653e-001	8.646648e-001	8.646644e-001
831	8.646652e-001	8.646649e-001	8.646650e-001
833	8.646652e-001	8.646652e-001	8.646652e-001
835	8.646655e-001	8.646640e-001	8.646650e-001
837	8.646651e-001	8.646641e-001	8.646653e-001
839	8.646644e-001	8.646665e-001	8.646647e-001
841	8.646647e-001	8.646654e-001	8.646649e-001
843	8.646650e-001	8.646649e-001	8.646653e-001
845	8.646644e-001	8.646649e-001	8.646649e-001
847	8.646646e-001	8.646644e-001	8.646646e-001
849	8.646644e-001	8.646649e-001	8.646647e-001
851	8.646659e-001	8.646659e-001	8.646644e-001
853	8.646654e-001	8.646646e-001	8.646649e-001
855	8.646650e-001	8.646643e-001	8.646646e-001
857	8.646653e-001	8.646646e-001	8.646658e-001
859	8.646651e-001	8.646657e-001	8.646645e-001
861	8.646648e-001	8.646645e-001	8.646646e-001
863	8.646649e-001	8.646652e-001	8.646652e-001
865	8.646644e-001	8.646648e-001	8.646647e-001
867	8.646648e-001	8.646644e-001	8.646646e-001
869	8.646652e-001	8.646643e-001	8.646645e-001
871	8.646654e-001	8.646648e-001	8.646653e-001
873	8.646646e-001	8.646647e-001	8.646643e-001
875	8.646648e-001	8.646649e-001	8.646651e-001
877	8.646649e-001	8.646637e-001	8.646641e-001
879	8.646658e-001	8.646649e-001	8.646646e-001
881	8.646643e-001	8.646645e-001	8.646650e-001
883	8.646647e-001	8.646646e-001	8.646645e-001
885	8.646646e-001	8.646638e-001	8.646646e-001
887	8.646657e-001	8.646642e-001	8.646650e-001
889	8.646654e-001	8.646646e-001	8.646655e-001
891	8.646656e-001	8.646656e-001	8.646637e-001
893	8.646648e-001	8.646650e-001	8.646648e-001
895	8.646648e-001	8.646649e-001	8.646652e-001
897	8.646649e-001	8.646649e-001	8.646652e-001
899	8.646646e-001	8.646650e-001	8.646646e-001
901	8.646653e-001	8.646644e-001	8.646644e-001
903	8.646647e-001	8.646641e-001	8.646647e-001
905	8.646656e-001	8.646644e-001	8.646650e-001
907	8.646650e-001	8.646657e-001	8.646646e-001
909	8.646647e-001	8.646653e-001	8.646642e-001
911	8.646649e-001	8.646642e-001	8.646649e-001
913	8.646657e-001	8.646639e-001	8.646641e-001
915	8.646657e-001	8.646644e-001	8.646649e-001
917	8.646654e-001	8.646652e-001	8.646641e-001
919	8.646646e-001	8.646641e-001	8.646645e-001
921	8.646655e-001	8.646649e-001	8.646645e-001
923	8.646648e-001	8.646646e-001	8.646654e-001
925	8.646653e-001	8.646637e-001	8.646639e-001
927	8.646654e-001	8.646644e-001	8.646652e-001
929	8.646649e-001	8.646640e-001	8.646649e-001
931	8.646650e-001	8.646645e-001	8.646643e-001
933	8.646652e-001	8.646646e-001	8.646654e-001
935	8.646645e-001	8.646646e-001	8.646652e-001
937	8.646648e-001	8.646637e-001	8.646652e-001
939	8.646649e-001	8.646648e-001	8.646651e-001
941	8.646653e-001	8.646640e-001	8.646651e-001
943	8.646657e-001	8.646654e-001	8.646650e-001
945	8.646650e-001	8.646646e-001	8.646650e-001
947	8.646652e-001	8.646650e-001	8.646637e-001
949	8.646649e-001	8.646650e-001	8.646644e-001
951	8.646646e-001	8.646641e-001	8.646643e-001
953	8.646650e-001	8.646647e-001	8.646647e-001
955	8.646639e-001	8.646642e-001	8.646640e-001
957	8.646647e-001	8.646640e-001	8.646650e-001
959	8.646655e-001	8.646647e-001	8.646650e-001
961	8.646654e-001	8.646653e-001	8.646651e-001
963	8.646649e-001	8.646638e-001	8.646638e-001
965	8.646644e-001	8.646653e-001	8.646641e-001
967	8.646654e-001	8.646650e-001	8.646648e-001
969	8.646656e-001	8.646654e-001	8.646638e-001
971	8.646654e-001	8.646645e-001	8.646650e-001
973	8.646648e-001	8.646647e-001	8.646642e-001
975	8.646649e-001	8.646654e-001	8.646646e-001
977	8.646643e-001	8.646645e-001	8.646653e-001
979	8.646655e-001	8.646634e-001	8.646643e-001
981	8.646647e-001	8.646655e-001	8.646647e-001
983	8.646660e-001	8.646653e-001	8.646644e-001
985	8.646654e-001	8.646653e-001	8.646637e-001
987	8.646648e-001	8.646648e-001	8.646641e-001
989	8.646647e-001	8.646651e-001	8.646649e-001
991	8.646654e-001	8.646643e-001	8.646649e-001
993	8.646650e-001	8.646644e-001	8.646644e-001
995	8.646653e-001	8.646646e-001	8.646650e-001
997	8.646653e-001	8.646647e-001	8.646647e-001
999	8.646654e-001	8.646650e-001	8.646647e-001
